INFO 2025-03-27 09:45:17,864 autoreload 119034 125829743673472 Watching for file changes with StatReloader
INFO 2025-03-27 13:29:05,738 basehttp 205459 125929098569408 "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-27 13:29:05,755 basehttp 205459 125929098569408 "GET /login/ HTTP/1.1" 200 3465
INFO 2025-03-27 13:29:14,757 basehttp 205459 125929098569408 "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-27 13:29:14,766 basehttp 205459 125929098569408 "GET /home/ HTTP/1.1" 200 3757
INFO 2025-03-27 13:29:55,006 autoreload 205459 125929291952256 /home/stephen/Desktop/final_year_project/interview/core/views.py changed, reloading.
INFO 2025-03-27 13:29:58,057 autoreload 206631 131779015671936 Watching for file changes with StatReloader
INFO 2025-03-27 13:30:18,256 autoreload 206751 131192653811840 Watching for file changes with StatReloader
INFO 2025-03-27 13:30:22,377 basehttp 206751 131192469239488 "GET /skill/create/ HTTP/1.1" 200 3775
INFO 2025-03-27 13:30:32,062 basehttp 206751 131192469239488 "POST /skill/create/ HTTP/1.1" 302 0
INFO 2025-03-27 13:30:32,080 basehttp 206751 131192469239488 "GET /home/ HTTP/1.1" 200 4216
INFO 2025-03-27 13:30:40,484 basehttp 206751 131192469239488 "GET /interview/results/ HTTP/1.1" 200 3048
INFO 2025-03-27 13:30:48,095 views 206751 131192469239488 Raw technical response: How do you implement a thread-safe singleton pattern in Java, and explain the advantages and disadvantages of each approach (e.g., eager initialization, lazy initialization with double-checked locking, and using enum)?

Write a Java program to reverse a singly linked list both iteratively and recursively, and analyze the time and space complexity of each approach.

Design and implement a rate limiter in Java that allows a specified number of requests within a given time window. Discuss the different rate-limiting algorithms you considered (e.g., token bucket, leaky bucket, fixed window counter) and justify your choice.

INFO 2025-03-27 13:30:49,059 views 206751 131192469239488 Raw behavioral response: Tell me about a time you had to make a difficult decision with limited information. What was the situation, what factors did you consider, and what was the outcome?

Describe a situation where you had to work with someone who had a very different working style than your own. How did you navigate that difference and ensure the team was successful?

Give me an example of a time you made a mistake at work. What did you learn from it, and how did you change your behavior as a result?

INFO 2025-03-27 13:30:49,130 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6496
INFO 2025-03-27 13:31:31,987 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:31:32,006 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6424
INFO 2025-03-27 13:32:11,555 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:32:11,573 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6536
INFO 2025-03-27 13:32:58,197 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:32:58,216 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 7093
INFO 2025-03-27 13:33:29,459 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:33:29,478 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 7111
INFO 2025-03-27 13:33:49,530 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:33:49,543 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 7062
INFO 2025-03-27 13:34:04,281 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
ERROR 2025-03-27 13:34:08,904 log 206751 131192469239488 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '95/100'
ERROR 2025-03-27 13:34:08,906 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 500 91651
ERROR 2025-03-27 13:36:28,275 log 206751 131192469239488 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '95/100'
ERROR 2025-03-27 13:36:28,277 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 500 103561
WARNING 2025-03-27 13:36:31,523 log 206751 131192469239488 Not Found: /
WARNING 2025-03-27 13:36:31,524 basehttp 206751 131192469239488 "GET / HTTP/1.1" 404 3289
INFO 2025-03-27 13:36:38,747 basehttp 206751 131192469239488 "GET /login/ HTTP/1.1" 200 3465
INFO 2025-03-27 13:36:49,669 basehttp 206751 131192469239488 "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-27 13:36:49,681 basehttp 206751 131192469239488 "GET /home/ HTTP/1.1" 200 4216
ERROR 2025-03-27 13:36:54,999 log 206751 131192469239488 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '90/100'
ERROR 2025-03-27 13:36:55,000 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 500 93921
INFO 2025-03-27 13:36:58,453 basehttp 206751 131192469239488 "GET /admin/core/programmingskill/ HTTP/1.1" 302 0
INFO 2025-03-27 13:36:58,495 basehttp 206751 131192469239488 "GET /admin/login/?next=/admin/core/programmingskill/ HTTP/1.1" 200 3746
INFO 2025-03-27 13:37:07,324 basehttp 206751 131192469239488 "POST /admin/login/?next=/admin/core/programmingskill/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:07,367 basehttp 206751 131192469239488 "GET /admin/core/programmingskill/ HTTP/1.1" 200 10581
INFO 2025-03-27 13:37:07,454 basehttp 206751 131192469239488 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 13:37:12,908 basehttp 206751 131192469239488 "GET /admin/core/question/ HTTP/1.1" 200 12940
INFO 2025-03-27 13:37:12,946 basehttp 206751 131192469239488 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 13:37:17,265 basehttp 206751 131192469239488 "POST /admin/core/question/ HTTP/1.1" 200 10000
INFO 2025-03-27 13:37:18,897 basehttp 206751 131192469239488 "POST /admin/core/question/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:18,922 basehttp 206751 131192469239488 "GET /admin/core/question/ HTTP/1.1" 200 9190
INFO 2025-03-27 13:37:19,112 basehttp 206751 131192469239488 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 13:37:21,904 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:21,924 basehttp 206751 131192469239488 "GET /home/ HTTP/1.1" 200 3758
INFO 2025-03-27 13:37:25,747 basehttp 206751 131192469239488 "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:25,769 basehttp 206751 131192469239488 "GET /login/ HTTP/1.1" 200 3465
INFO 2025-03-27 13:37:37,641 basehttp 206751 131192469239488 "POST /login/ HTTP/1.1" 200 3480
INFO 2025-03-27 13:37:45,174 basehttp 206751 131192469239488 "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:45,187 basehttp 206751 131192469239488 "GET /home/ HTTP/1.1" 200 4216
INFO 2025-03-27 13:37:48,398 views 206751 131192469239488 Raw technical response: How would you implement a thread-safe singleton pattern in Java, and explain the advantages and disadvantages of each approach (e.g., eager initialization, lazy initialization with double-checked locking, and using enum)?

Write a Java program to reverse a singly linked list iteratively and recursively. Analyze the time and space complexity of both approaches.

Implement a generic method in Java to perform a deep copy of an arbitrary object. Discuss potential issues and edge cases you need to consider, such as circular references and handling immutable objects.

INFO 2025-03-27 13:37:49,278 views 206751 131192469239488 Raw behavioral response: Tell me about a time you had to adapt to a significant change in priorities while working on a project. What was your approach, and what were the results?

Describe a situation where you disagreed with a coworker or supervisor. How did you handle the disagreement, and what was the outcome?

Give me an example of a time you had to learn a new skill or technology quickly in order to complete a task. What resources did you use, and what challenges did you overcome?

INFO 2025-03-27 13:37:49,328 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6499
INFO 2025-03-27 13:37:58,327 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:37:58,346 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6417
INFO 2025-03-27 13:38:03,804 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:38:03,822 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 6481
INFO 2025-03-27 13:38:09,489 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 13:38:09,506 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 7083
INFO 2025-03-27 13:38:46,995 basehttp 206751 131192469239488 "GET /interview/start/ HTTP/1.1" 200 7816
INFO 2025-03-27 13:39:12,750 basehttp 206751 131192469239488 "POST /interview/start/ HTTP/1.1" 200 7890
INFO 2025-03-27 13:58:54,486 autoreload 5834 125014209884288 Watching for file changes with StatReloader
INFO 2025-03-27 13:59:02,595 basehttp 5834 125014026372800 "GET /interview/start/ HTTP/1.1" 200 7816
WARNING 2025-03-27 13:59:03,868 log 5834 125014026372800 Not Found: /favicon.ico
WARNING 2025-03-27 13:59:03,874 basehttp 5834 125014026372800 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 13:59:11,323 basehttp 5834 125014026372800 "POST /interview/start/ HTTP/1.1" 200 7890
INFO 2025-03-27 14:07:10,931 basehttp 5834 125014026372800 "GET /interview/start/ HTTP/1.1" 200 9621
WARNING 2025-03-27 14:07:33,074 log 5834 125014026372800 Not Found: /favicon.ico
WARNING 2025-03-27 14:07:33,080 basehttp 5834 125014026372800 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:07:46,078 basehttp 5834 125014026372800 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:07:46,107 basehttp 5834 125014026372800 "GET /interview/start/ HTTP/1.1" 200 9601
INFO 2025-03-27 14:10:02,757 basehttp 5834 125014026372800 "GET /interview/start/ HTTP/1.1" 200 7796
INFO 2025-03-27 14:10:28,734 basehttp 5834 125014026372800 "GET /interview/start/ HTTP/1.1" 200 9601
INFO 2025-03-27 14:10:36,292 basehttp 5834 125014026372800 "GET /admin/core/question/ HTTP/1.1" 302 0
INFO 2025-03-27 14:10:36,358 basehttp 5834 125014026372800 "GET /admin/login/?next=/admin/core/question/ HTTP/1.1" 200 3730
INFO 2025-03-27 14:10:36,463 basehttp 5834 125014026372800 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:36,489 basehttp 5834 125014026372800 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:36,500 basehttp 5834 125013948626624 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:36,501 basehttp 5834 125013940233920 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:36,504 basehttp 5834 125013931841216 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:36,637 basehttp 5834 125014026372800 "GET /admin/login/?next=/admin/core/question/ HTTP/1.1" 200 3730
INFO 2025-03-27 14:10:37,798 basehttp 5834 125014026372800 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:37,799 basehttp 5834 125013931841216 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,600 basehttp 5834 125013931841216 "POST /admin/login/?next=/admin/core/question/ HTTP/1.1" 302 0
INFO 2025-03-27 14:10:47,729 basehttp 5834 125013931841216 "GET /admin/core/question/ HTTP/1.1" 200 12940
INFO 2025-03-27 14:10:47,824 basehttp 5834 125013931841216 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,858 basehttp 5834 125013948626624 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,859 basehttp 5834 125014026372800 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,864 basehttp 5834 125013914007232 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,859 basehttp 5834 125013940233920 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,861 basehttp 5834 125013922399936 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,873 basehttp 5834 125013940233920 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,876 basehttp 5834 125013948626624 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,885 basehttp 5834 125014026372800 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:47,887 basehttp 5834 125013931841216 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 14:10:47,936 basehttp 5834 125013931841216 "GET /static/admin/img/search.svg HTTP/1.1" 304 0
INFO 2025-03-27 14:10:48,376 basehttp 5834 125013931841216 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:48,466 basehttp 5834 125013931841216 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-03-27 14:10:48,467 basehttp 5834 125014026372800 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-03-27 14:10:48,468 basehttp 5834 125013940233920 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
INFO 2025-03-27 14:10:55,216 basehttp 5834 125013940233920 "POST /admin/core/question/ HTTP/1.1" 200 9710
INFO 2025-03-27 14:10:55,271 basehttp 5834 125013940233920 "GET /static/admin/js/cancel.js HTTP/1.1" 304 0
INFO 2025-03-27 14:10:57,200 basehttp 5834 125013940233920 "POST /admin/core/question/ HTTP/1.1" 302 0
INFO 2025-03-27 14:10:57,259 basehttp 5834 125013940233920 "GET /admin/core/question/ HTTP/1.1" 200 9190
INFO 2025-03-27 14:10:57,368 basehttp 5834 125013940233920 "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-03-27 14:10:57,988 basehttp 5834 125013940233920 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2025-03-27 14:10:59,795 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:10:59,817 basehttp 5834 125013940233920 "GET /home/ HTTP/1.1" 200 3758
INFO 2025-03-27 14:11:01,662 basehttp 5834 125013940233920 "GET /logout/ HTTP/1.1" 302 0
INFO 2025-03-27 14:11:01,676 basehttp 5834 125013940233920 "GET /login/ HTTP/1.1" 200 3465
INFO 2025-03-27 14:11:11,859 basehttp 5834 125013940233920 "POST /login/ HTTP/1.1" 302 0
INFO 2025-03-27 14:11:11,884 basehttp 5834 125013940233920 "GET /home/ HTTP/1.1" 200 4216
INFO 2025-03-27 14:11:16,571 views 5834 125013940233920 Raw technical response: Write a Java function to reverse a singly linked list iteratively.

Implement a Java class to represent a binary search tree with methods for insertion, deletion, and searching.

Design a Java program to find the shortest path between two nodes in a graph using Dijkstra's algorithm.

INFO 2025-03-27 14:11:17,549 views 5834 125013940233920 Raw behavioral response: Tell me about a time you had to make a difficult decision with incomplete information. What was the situation, what factors did you consider, and what was the outcome?

Describe a time you disagreed with a coworker or supervisor. How did you handle the situation, and what was the resolution?

Give me an example of a time you failed. What did you learn from the experience, and how did it change your approach to future situations?

INFO 2025-03-27 14:11:17,605 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 9536
INFO 2025-03-27 14:11:35,480 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 9536
INFO 2025-03-27 14:11:38,810 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 9536
INFO 2025-03-27 14:11:46,930 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7739
INFO 2025-03-27 14:11:59,926 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:11:59,956 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7782
INFO 2025-03-27 14:12:04,562 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:12:04,590 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7782
INFO 2025-03-27 14:12:08,940 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:12:08,967 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7829
INFO 2025-03-27 14:12:15,570 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 200 7903
INFO 2025-03-27 14:12:21,998 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 200 7903
INFO 2025-03-27 14:15:00,244 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 6477
WARNING 2025-03-27 14:15:01,687 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:15:01,688 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:16:12,558 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 6319
WARNING 2025-03-27 14:16:13,981 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:16:13,983 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:16:52,763 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 6319
WARNING 2025-03-27 14:16:53,941 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:16:53,944 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:18:54,841 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7354
WARNING 2025-03-27 14:18:56,052 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:18:56,054 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:19:19,105 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:19:19,148 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7310
WARNING 2025-03-27 14:19:20,402 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:19:20,403 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:19:29,905 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
INFO 2025-03-27 14:19:29,946 basehttp 5834 125013940233920 "GET /interview/start/ HTTP/1.1" 200 7325
WARNING 2025-03-27 14:19:31,194 log 5834 125013940233920 Not Found: /favicon.ico
WARNING 2025-03-27 14:19:31,195 basehttp 5834 125013940233920 "GET /favicon.ico HTTP/1.1" 404 3340
INFO 2025-03-27 14:19:39,445 basehttp 5834 125013940233920 "POST /interview/start/ HTTP/1.1" 302 0
ERROR 2025-03-27 14:19:46,205 log 5834 125013940233920 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '**'
ERROR 2025-03-27 14:19:49,630 log 5834 125013931841216 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '**'
ERROR 2025-03-27 14:19:49,634 basehttp 5834 125013931841216 "POST /interview/start/ HTTP/1.1" 500 89509
ERROR 2025-03-27 14:22:43,592 log 5834 125013931841216 Internal Server Error: /interview/start/
Traceback (most recent call last):
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/virtual/lib/python3.12/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapper_view
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 247, in interview
    score, feedback = evaluate_technical_response(response.question, response.content)
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/stephen/Desktop/final_year_project/interview/core/views.py", line 146, in evaluate_technical_response
    score = float(score_line.split(':')[1].strip().split()[0])
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: could not convert string to float: '**'
ERROR 2025-03-27 14:22:43,595 basehttp 5834 125013931841216 "GET /interview/start/ HTTP/1.1" 500 88613
WARNING 2025-03-27 14:22:46,549 log 5834 125013931841216 Not Found: /
WARNING 2025-03-27 14:22:46,550 basehttp 5834 125013931841216 "GET / HTTP/1.1" 404 3289
INFO 2025-03-27 14:22:51,898 basehttp 5834 125013931841216 "GET /home/ HTTP/1.1" 200 4216
INFO 2025-03-27 14:22:54,888 basehttp 5834 125013931841216 "GET /interview/results/ HTTP/1.1" 200 6464
ERROR 2025-03-27 14:23:31,770 log 5834 125013931841216 Internal Server Error: /interview/start/
Traceback (most recent call last):
